,Unnamed: 0,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_sigma5d_max,ruwe,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,radial_velocity,radial_velocity_error,l,b,fidelity_v2,X,Y,Z,v_a_lsr,v_d_lsr,U,V,W,mag_abs_g,bp_rp,g_rp,region,cluster_label_group_0,cluster_label_group_1,cluster_label_group_2,cluster_label_group_3,cluster_label_group_4,cluster_label_group_5,cluster_label_group_6,cluster_label_group_7,cluster_label_group_8,cluster_label_group_9
193866,193866,3343328166708955520,88.61354641302343,0.0629881,12.783861244347063,0.05596038,3.5451663607430097,0.06750682,7.2644606,-3.580869560506952,0.070151016,-6.320582555745185,0.05862115,-0.50271004,0.22622567,-0.2828366,0.39441484,-0.38805357,0.2949241,-0.6128139,0.051828288,0.3546287,-0.39361274,0.11571881,1.1113158,5275.4255210815,7.6218233,16.381723,1047.8694847806892,18.206528,17.787775,7804.587653999743,70.15132,15.01702,,,194.97366889646068,-6.470179027129383,1.0,-270.7606534160815,-72.416779536431,-31.78582178932908,-4.337728641655195,2.1225597581999054,,,,9.129906098663795,2.7707549999999994,1.3647030000000004,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
193896,193896,3343339402343329152,88.64201136388536,0.016255116,12.97526976654294,0.013833887,4.500571062586353,0.015398152,5.614812,-4.88457969946472,0.020346599,-2.768933975737556,0.01608896,-0.367263,0.16776182,-0.4038471,0.36486056,-0.15561312,0.36476794,-0.5970256,0.096777506,0.05173187,-0.41725826,0.032739624,0.97158647,863835.4634863574,148.88763,10.84629,492100.9041140734,220.0447,11.108407,536878.4523885355,198.29507,10.423205,17.889807,0.5660599,194.8203219851953,-6.351077797636133,1.0,-213.4839322864097,-56.48592503216968,-24.579173176063875,-4.686222665406365,7.706399529886329,-16.56184545236877,-4.358750159596566,-7.85674274096344,4.11262811731546,0.6852020000000003,0.4230850000000004,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
193960,193960,3343366374738416512,89.99546416971357,0.062232226,12.182375760200587,0.054835852,4.062947053351572,0.06742472,9.5419655,-4.390347896474182,0.08135525,-8.471951192330655,0.057257883,-0.22518905,0.048980422,-0.047000386,0.2822245,-0.30212727,0.268712,-0.42635903,0.017459907,0.035904232,-0.15185402,0.115667894,1.0419483,3383.7516025098616,3.117021,16.86387,675.5359143141978,13.791665,18.264421,4093.633991274674,14.58741,15.717623,,,196.16882594566985,-5.592891419634906,1.0,-235.26595382658653,-68.2123166126068,-23.98736150456707,-4.271979605957822,0.5322043620922805,,,,9.908075814084588,2.546797999999999,1.146246999999999,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
194012,194012,3343435334732961664,89.62721445401257,0.10849874,12.487682425864389,0.09166166,2.4574504096920022,0.11646704,7.632466,-5.23137892537495,0.14457336,-5.557626140983503,0.108250394,-0.06986066,-0.0570587,-0.018757237,0.2055256,-0.23791037,0.22045352,-0.29780272,0.005040005,0.03240224,-0.10044987,0.20281672,1.0186641,1342.705294867265,1.7672415,17.867414,303.4074452326021,8.976575,19.133476,1558.969857589407,8.222218,16.7658,,,195.72407857373508,-5.756490957153131,1.0,-389.7225305516956,-109.7228494844096,-40.81495832093888,-9.347498517840684,-0.2245228704842229,,,,9.819837813569862,2.367676000000003,1.1016140000000014,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
194120,194120,3343485396871514624,89.89066578782058,0.051709935,12.892247288003006,0.04197276,2.85162612445127,0.05645141,5.66261,-2.307381171155844,0.06440193,-5.171183885921269,0.042666882,-0.31731108,-0.10669783,-0.045805957,0.14341578,-0.2581354,0.12417718,-0.5525184,-0.06714954,0.22947152,-0.25532252,0.09194957,1.047824,7440.305551798484,4.6999907,16.00839,2003.9327656855232,14.863299,17.083834,8089.1853615333475,21.633375,14.978133,,,195.49699126766745,-5.33382944851805,1.0,-336.4648185974436,-93.2909635587192,-32.598396349617495,-3.015563866084954,2.002240814186072,,,,8.283852923690976,2.105701,1.0302569999999989,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
194160,194160,3343648914868597120,89.33783625011661,0.01404766,12.891311579353705,0.011947832,2.6548591027991306,0.0160391,6.3922524,-4.018827160209198,0.018450234,-4.970907237707522,0.012779225,-0.11009318,0.060898542,-0.047659453,0.10612457,-0.3551843,0.08148786,-0.40293473,0.11903891,0.1138238,-0.13030975,0.025792858,0.8905309,1254449.2696171342,308.77856,10.441234,692877.7333881416,175.9735,10.7369,803850.2380557267,230.01033,9.984958,40.308884,0.37165394,195.23124771897628,-5.803354494121807,1.0,-361.57405004649337,-98.44931751856504,-38.08657883525989,-6.515767294201992,1.7240742087773429,-36.55945975235292,-14.285716468198247,-14.642654808256538,2.5614413869733745,0.7519419999999997,0.456275999999999,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
194168,194168,3343651045171680256,89.52171161642777,0.046065528,12.881805576230107,0.040365692,2.532450306494735,0.05812778,7.5185165,-2.890623606698502,0.057445277,-6.940633081270626,0.04261424,-0.18743688,0.11387889,0.10574584,0.1405391,-0.49264437,0.07770046,-0.36275676,0.1308526,0.25460297,-0.22249328,0.08189913,1.2664769,15621119.411512405,6059.0205,7.7030864,11629262.880303182,9385.296,7.6746616,6519620.562233042,5110.526,7.71234,,,195.3283810060152,-5.652099910433212,1.0,-378.9759548179842,-103.87793153016572,-38.890315247508575,-4.697530527768652,-2.394978504177376,,,,-0.279208939565688,-0.0376783999999998,-0.0092536,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
194272,194272,3343689008382264448,89.85476611462317,0.012804326,13.264692647162748,0.010997625,3.4822770032637784,0.0132707935,8.63943,-4.71786151992096,0.01628507,-7.237508538487178,0.0119300615,-0.34006712,0.06835291,-0.23173921,0.40154487,-0.23710386,0.39868224,-0.5551633,0.11904685,0.03038728,-0.38083005,0.025178298,1.0048915,239142.8478432797,126.90648,12.240724,127057.85894256068,215.96432,12.578538,159867.8764346545,207.74644,11.738492,15.966334,1.3805015,195.1540035887297,-5.181233146617566,1.0,-276.05005445694616,-74.76325439180127,-25.93312826194039,-5.612707420775736,0.8408377525545253,-13.021419795328605,-9.14220913796498,-11.836676792080494,4.950040574004257,0.8400459999999992,0.5022319999999993,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
194300,194300,3343697224659618176,89.61347955264671,0.04936359,13.26798958479896,0.043571234,2.967018955309031,0.043147024,6.8672934,-2.388913340718951,0.061687563,-6.438385611598767,0.051322915,-0.5776718,0.01001027,-0.44299984,0.4227468,-0.13142365,0.40952784,-0.5951598,0.07474527,0.03799955,-0.5835908,0.10611157,1.0540519,8511.868764940986,5.0393014,15.862305,2662.945926485678,15.788586,16.775137,8551.023471810426,15.886307,14.9178505,,,195.03501664627905,-5.384029528548195,1.0,-324.06487599761977,-87.04526708370187,-31.624592541857183,-3.076859107446748,0.4081911498198429,,,,8.223906604452118,1.8572865000000007,0.9444544999999992,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
194310,194310,3343700282676399488,89.39451085029273,0.15899806,13.284209023448502,0.15667118,4.150227787712487,0.23883061,6.075809,-2.0935892045298687,0.18327574,-5.703712589917986,0.175449,-0.27328837,-0.002913011,-0.05957489,0.089554265,-0.605102,0.12005584,-0.6369925,0.022704396,0.6046629,-0.35959044,0.3131387,7.103364,4464731.38617132,1405.8595,9.062879,2881844.3039558847,2358.8157,9.189366,2348400.3487493074,1132.2821,8.820965,11.762078,1.402506,194.91524041305823,-5.561415987587242,0.9560547,-231.73646299417152,-61.72634098220192,-23.351159168611872,-1.71475310619085,4.184778355436598,-9.661975699728114,-7.214778678464785,-6.411082080242684,2.153238669381785,0.3684010000000004,0.2419140000000013,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
194332,194332,3343707871878618240,89.60537759032711,0.014041895,13.384501935026186,0.01244148,2.42228931745287,0.016621744,6.1535764,-4.004009626539706,0.017978063,-4.67273065626854,0.014810082,-0.18209037,-0.014355933,-0.08255356,-0.008916957,-0.41950953,-0.014949677,-0.3279853,0.041471962,0.26614326,-0.23716082,0.026048142,1.1689216,90161.08927630328,62.826817,13.299819,46676.23308059435,194.26794,13.665803,63553.44843079368,171.03712,12.740047,-11.145502,3.2606652,194.92929158538607,-5.333462872951452,1.0,-397.1702265324436,-105.89632328174504,-38.37364406837981,-7.098314748825703,1.5798252876835577,12.7944348389141,-0.8250775618316357,-10.240603962967247,5.220949069487819,0.9257559999999998,0.5597719999999988,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
194333,194333,3343708799591551104,89.51059303827446,0.02553128,13.419837260790702,0.022157025,2.482346254537052,0.027854778,7.0507107,-4.064320035721526,0.032995965,-5.761408094304188,0.026176196,-0.43865588,-0.0097639235,-0.34007543,0.38737774,-0.3073183,0.33992913,-0.57728446,0.21091755,0.1931655,-0.5186167,0.05392307,1.299579,515089.7762162126,221.57014,11.40766,303673.5891986656,170.05237,11.6325245,307518.3699765673,176.05202,11.028218,-8.416974,1.4244875,194.8527437236017,-5.396245680838747,1.0,-387.6590587003682,-102.80584994937892,-37.88473688815191,-7.051340076955013,-0.268737440650094,10.678261578864426,-3.10684733430502,-11.334103299979713,3.3819717986792366,0.6043064999999999,0.3794419999999991,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
194398,194398,3343729243638705664,88.77296011440349,0.23482066,13.114228794951234,0.20146565,4.35015828459739,0.25999424,6.679074,-0.1549782215780771,0.28019205,-6.677275569787142,0.21197237,-0.18693501,0.28432167,-0.1592421,0.021056093,-0.3054791,-0.042241834,-0.42325848,0.15474728,0.023777168,-0.13858384,0.3954364,0.9502401,469.2073315094321,1.3335704,19.008955,69.69505529167478,6.337084,20.730537,655.1096501635733,7.0735035,17.707111,,,194.7626514277457,-6.171363447380032,0.9995117,-221.0001868379004,-58.23670273832037,-24.71230067461236,0.3277601002049967,3.3816226900094866,,,,12.201480297275,3.0234260000000006,1.3018439999999991,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
194416,194416,3343734397599514240,88.74851244657548,0.4074983,13.261085550113568,0.37604183,3.2100297252264443,0.49870187,7.2261515,-0.4620067379222499,0.54107577,-7.2113672137444675,0.40992182,0.012166522,-0.09010681,0.20330636,-0.16609608,-0.56140125,-0.14053892,-0.14785963,0.16795945,0.12811728,-0.16242194,0.7702101,0.9157482,224.745955999849,1.114511,19.808138,53.64978327980465,8.108993,21.014622,286.9974212059576,6.345163,18.6032,,,194.6225372503692,-6.1191477506346645,0.8745117,-299.71586784672394,-78.1960745786285,-33.20726895685043,-0.1927123874215425,0.0458000702978802,,,,12.34068327018954,2.411421999999998,1.2049379999999985,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
194463,194463,3343755700638430592,89.46862544813459,0.11303159,13.435394451220349,0.10041629,2.64688246777257,0.12055592,6.6738887,-4.074376324583816,0.1369591,-5.285853434723556,0.10872865,-0.49617702,0.05425917,-0.36701226,0.4168524,-0.32884628,0.3316675,-0.6058638,0.20681922,0.21848522,-0.48120114,0.22539909,0.9628932,1777.7515963352205,2.742681,17.562689,336.8419291536496,15.341411,19.019978,2237.6189860763443,20.232195,16.37343,,,194.81891715446747,-5.424071273210748,1.0,-363.6014278149004,-96.19612282242068,-35.712397742456105,-6.599023154258265,1.270951148124554,,,,9.676362286538716,2.6465479999999992,1.1892589999999998,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
194464,194464,3343755704934306432,89.46928372115023,0.043595206,13.436223330321798,0.038176134,2.478914220587068,0.047214005,6.7757416,-4.0681254391519,0.05413268,-5.418582103830529,0.042094108,-0.45486817,-0.013825718,-0.34781966,0.37608474,-0.30539817,0.31150723,-0.5866942,0.22432256,0.19959016,-0.4740127,0.08746907,0.99978596,8902.921729027063,4.311433,15.813536,2994.8495304969138,16.713036,16.647604,8510.61216080506,16.871834,14.922994,,,194.81851050251896,-5.423105312211593,1.0,-388.23997384314936,-102.71166536192666,-38.12545628158922,-7.0813189308615625,0.375882519824334,,,,7.784843494326715,1.724610000000002,0.890542,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
194495,194495,3343765596242919168,89.07583926927774,0.33747584,13.466556600454991,0.27885196,3.5678718976421275,0.34072047,5.881097,-2.389471404110512,0.4584646,-5.373800258418217,0.34489012,-0.54303217,0.033820584,0.17072865,-0.08664141,-0.16386013,-0.06502666,-0.09834394,0.18934275,0.016496241,-0.6571068,0.7318708,0.9621718,347.97057518567937,1.253657,19.333511,54.13220676622689,4.690302,21.004904,439.8115798454565,8.526264,18.139729,,,194.60191313709623,-5.740708347200486,0.89404297,-269.866043409184,-70.30449188970535,-28.035384988798704,-2.590445803924984,3.6066965916920313,,,,12.0955572644707,2.8651750000000007,1.1937820000000023,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
194620,194620,3343861975307544576,89.84455039117289,0.16256392,13.775998627376811,0.13759202,2.624015477657782,0.19359945,7.079307,-5.071096100118279,0.21075752,-4.93969392072994,0.14913271,-0.09805775,-0.10313973,-0.060971968,0.1316167,-0.34339598,0.06861503,-0.40175068,0.21392469,0.083546855,-0.13343455,0.29616553,0.98930544,712.7579459020949,1.6290114,18.555012,539.6626179003956,10.57939,18.508236,246.0640989368716,7.341398,18.770275,,,194.70224452580297,-4.938264077501514,1.0,-367.2491126836945,-96.36141975961183,-32.80554329562598,-8.354470265852386,1.8985550112513336,,,,10.6498439619052,-0.2620390000000014,-0.2152630000000002,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
194629,194629,3343863560152836992,89.92949472679841,0.048608676,13.827508447528,0.042363875,4.041926750610881,0.05712122,9.441191,-1.8656049069070049,0.059310112,-9.255031005788526,0.04518898,-0.04052765,0.023736395,-0.09573578,0.013940393,-0.3152774,-0.014292568,-0.3996451,0.18429182,0.16834356,-0.13544095,0.08343187,1.0391803,5143.030076050906,4.363816,16.409319,1140.861448273644,9.654863,17.69546,6101.89761783602,17.663065,15.284233,,,194.698001108805,-4.841103016789322,1.0,-238.45704127453743,-62.54916910727866,-20.879310751818984,-1.3566252290722378,-0.0193978026325848,,,,9.44226119397442,2.411227,1.1250859999999996,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
194656,194656,3343876784355814656,89.50032753860158,0.1321568,13.912944189611055,0.12447898,3.8275345184445975,0.16946396,8.593443,-4.882114127663945,0.17073222,-7.071932160216763,0.13576959,-0.097264394,0.030569347,-0.18163909,0.059061646,-0.4442699,-0.06850439,-0.44923967,0.3214603,0.21250889,-0.1599503,0.24468797,0.980371,865.6348681632232,1.6646808,18.34403,128.86743614622338,15.0275345,20.063185,1170.138726556916,14.679218,17.077303,,,194.4171587964293,-5.161456400977642,1.0,-252.01117052609385,-64.78595258686644,-23.50405228308388,-5.339373997064154,2.09926615398505,,,,11.258625580264184,2.985882,1.2667269999999995,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
194716,194716,3343908773271658112,89.83477847980141,0.092555426,14.166957973898556,0.07780868,2.525461696944689,0.09328407,6.3072214,-3.104283700385366,0.11216728,-5.490397306888896,0.08350792,-0.36896136,0.025079258,-0.21978438,0.2073618,-0.0033689565,0.18383141,-0.5145319,0.06987263,0.066243395,-0.31152427,0.16751057,0.9386439,2500.935102824694,4.047791,17.19211,403.8306057080483,11.766462,18.823044,3246.6959487684544,14.324901,15.969292,,,194.3561146751673,-4.753904664340382,1.0,-382.28281937063696,-97.84153985910044,-32.816208750726,-5.022962865859457,0.6147457874056382,,,,9.203813930304584,2.853752,1.2228180000000002,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
194717,194717,3343908777568129536,89.8335729171199,0.10441336,14.166224335575098,0.088077426,2.743036401162488,0.10453728,6.1981025,-2.994000991673212,0.12701593,-5.427009456807984,0.09457389,-0.36461997,0.033981472,-0.23806675,0.20045994,-0.00015169929,0.17061543,-0.5253138,0.04356819,0.06451361,-0.29770282,0.18918653,1.0922155,2341.66632826079,3.572463,17.263554,377.2449433962496,13.038031,18.896984,3124.9619728865746,23.666145,16.010784,,,194.3561770603636,-4.755283317948278,1.0,-351.9597538303168,-90.08105683647588,-30.222004143917893,-4.370534744912948,1.5415621613731243,,,,9.45471185449933,2.8861999999999988,1.2527699999999982,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
194751,194751,3346184796700406144,87.2927657572841,0.15818138,12.259672501385726,0.1260885,3.5752660914641727,0.15684906,7.2624316,-2.1187157245914414,0.25067756,-6.946506808914669,0.2043518,-0.44623324,-0.100191206,0.31652948,-0.32495123,-0.06331621,-0.2667161,0.13374576,-0.176475,0.33508822,-0.68198085,0.41811243,2.0233798,3073.669549136612,6.70813,16.968224,891.6605668668034,13.575908,17.963043,7266.973881095062,31.055922,15.094511,,,194.78359510192635,-7.84918302533376,0.78222656,-267.90665842685314,-70.70196691361083,-38.19742046251496,-2.741294058529366,1.2309220066489628,,,,9.734765849921963,2.8685319999999983,1.8737129999999984,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
194758,194758,3346187137458507008,87.40999991663878,0.015429472,12.356707344845136,0.011415851,4.507654011821779,0.016279219,8.77531,-7.265175768303905,0.0198127,-4.921715847373122,0.012835083,-0.1782227,-0.025587305,0.20651104,-0.100770965,-0.16776793,-0.019218678,-0.34660238,-0.1316544,0.23356827,-0.33654195,0.02869124,0.9943823,408464.67396377353,91.362305,11.659481,214146.27626286203,120.994286,12.0117655,276750.8619828796,88.67725,11.1426735,-14.226198,1.0100363,194.7567253903661,-7.701445765282211,1.0,-212.59248460441265,-55.99763863058164,-29.72968800323022,-7.538528692315331,5.290296326394183,14.992661557303927,3.2716476883759125,-7.215761472241904,4.929233870362864,0.8690919999999984,0.5168074999999988,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
194762,194762,3346187721574106368,87.27292520256071,0.012931583,12.265776425631367,0.009737523,3.4914577074178927,0.013681964,6.9176497,-3.0752070427328566,0.018443765,-6.196529598780224,0.011442495,-0.15982215,-0.04462513,0.2650728,0.028764607,-0.26358968,0.13470949,-0.31455088,-0.12839437,0.20480397,-0.30187324,0.026500031,0.9049738,354360.62208478973,265.80203,11.813753,192497.63665275136,488.09552,12.127479,231092.96389802804,443.53802,11.3384285,22.251213,1.3113514,194.7684564078122,-7.862903415446534,1.0,-274.3475011046432,-72.32420773397253,-39.18224768005182,-4.113134156964938,2.0296784107315675,-18.955532192005744,-10.362946295482674,-10.799510997575034,4.528786928654075,0.7890505000000001,0.475324500000001,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
194810,194810,3346202045288628096,87.14433215107698,0.21053027,12.387578368904618,0.15119569,3.3006085879451943,0.23843232,4.758478,-1.2002227660642295,0.27139482,-4.604626101233904,0.19901802,-0.10277546,-0.02377996,0.2781638,-0.24306369,-0.14279094,-0.10355862,-0.17363319,-0.1414975,0.34666827,-0.4428821,0.41383868,1.051391,602.9980112743898,1.3403846,18.736578,96.97433903616164,8.383649,20.3719,802.0006274849782,12.938356,17.48746,,,194.5984695188578,-7.910513592418197,0.99853516,-290.4032065009955,-75.63611818440506,-41.697235978891726,-1.698882591099288,3.860841367424392,,,,11.3295481266888,2.884440000000001,1.2491180000000028,4.0,0.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,1.0,-1.0,-1.0
194839,194839,3346213147780375808,87.59577491234961,0.040247105,12.473241129380751,0.036151685,3.05356246680063,0.04252355,7.613359,-0.7139075554778289,0.04808232,-7.5798133154557314,0.039637886,-0.547428,0.25436705,-0.30810454,0.4656037,-0.46142867,0.36140573,-0.66543686,0.03139117,0.3330445,-0.46439537,0.08054903,1.1905953,17259.47802950079,18.388983,15.094798,5279.656139900383,36.093124,16.032028,18435.09087116486,51.919647,14.083782,-44.448143,9.656763,194.7465248292156,-7.486050709745934,1.0,-314.00003369834764,-82.64898001700311,-42.66648143773999,-0.952596861369594,-1.271202236745851,45.93280145102046,2.1260713877058928,-0.9951450515762336,7.518832043976968,1.948246000000001,1.0110160000000017,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
194840,194840,3346213731895890816,87.65756542977172,0.018503802,12.522874684569445,0.016389534,3.603068848076733,0.022899043,7.2778015,-1.8618365442315008,0.02538896,-7.03562052850811,0.01887864,-0.106087424,0.06943763,-0.20296459,0.09500192,-0.44541365,0.0016375,-0.5634593,0.22086279,0.32307345,-0.118390284,0.035807792,1.0015118,2917533.5066706548,693.3256,9.524827,1930179.045217644,1073.3066,9.624548,1467461.7992458837,481.50592,9.331478,20.456404,0.7765834,194.7335950031906,-7.408989831024618,1.0,-266.1742769091434,-69.99638079899938,-35.78925407960939,-2.275972864256945,1.2520735495561488,-17.049457616519486,-11.50680942599043,-9.330528783054138,2.308189803888089,0.2930700000000001,0.1933489999999995,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
194861,194861,3346221492900779136,87.87000896486482,0.21433549,12.637326162290496,0.1840911,3.883113193521525,0.23313567,7.3639135,-2.49774516341541,0.2831092,-6.927372890657471,0.21131122,0.116126455,0.07321053,-0.3253043,-0.12743336,-0.3436638,-0.17297444,-0.5776053,0.104585476,0.2068371,0.12236164,0.40786335,1.0232899,610.5494188245881,1.4950393,18.723064,85.12562713820114,10.815468,20.513391,862.0915286810608,15.739931,17.409012,,,194.73806412409536,-7.172197283634377,1.0,-247.10373546492613,-65.00197012046017,-32.15248851012639,-2.814087643442074,2.080904980399992,,,,11.668964252505257,3.104378999999998,1.3140520000000002,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
194864,194864,3346223009026054144,87.62767258827571,0.15191941,12.58993207339324,0.13567977,3.4870492032198146,0.15806015,7.7465653,-3.5078707224153933,0.1973818,-6.906816724133545,0.16640337,-0.35616323,0.19152169,-0.24107075,0.24369946,-0.27437988,0.25312248,-0.44335437,0.042319387,0.12786706,-0.41267818,0.3124679,3.4120636,20563.941905910244,42.439266,14.904601,7826.1744218131535,45.3358,15.604669,36435.05687636898,160.10585,13.344097,,,194.66032189005136,-7.400727211029871,0.9980469,-275.12774145390813,-71.97483658121264,-36.93900822090731,-4.603834742246285,1.1363725367037354,,,,7.616891377166802,2.260572,1.560504,4.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
194866,194866,3346223279606579840,87.6101308861869,0.12179667,12.610659113700684,0.107078105,3.949431313557477,0.12673903,5.0509396,0.7735509761983708,0.14759837,-4.991353576361134,0.12517007,-0.36930013,0.27327454,-0.36525914,0.29874521,-0.35486543,0.24899493,-0.57306117,0.10080212,0.13007513,-0.42030862,0.24011669,0.99288476,1382.5099286599454,2.0868778,17.835695,248.1875450257526,12.435564,19.351593,1775.4839383401977,8.887363,16.624603,,,194.6335882284564,-7.405183012443831,1.0,-242.94416097341767,-63.43434751025324,-32.633877919848715,1.0883466235211052,4.5400773840470245,,,,10.818367826025405,2.7269900000000007,1.2110920000000007,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
194877,194877,3346226200185013632,87.66459935445168,0.016107839,12.685400784123098,0.014065452,4.535538576470722,0.01567498,10.316707,-5.024247996829699,0.024437355,-9.01062580868534,0.018548688,-0.4216127,-0.11106627,-0.3630486,0.38062888,0.071783006,0.4613248,-0.61880326,0.26026574,-0.15716259,-0.6431393,0.040414233,1.0194747,331509.6038550596,201.41069,11.8861265,172598.39485980757,369.63702,12.245951,227003.8463766246,365.21408,11.357813,4.1703253,0.7810939,194.59513650509663,-7.321776530013827,1.0,-211.6264091894605,-55.10539215828299,-28.098437435453945,-5.075623328259084,1.1324692742599802,-1.467947349802886,-6.095305812907067,-9.71359390387876,5.169270825670086,0.8881379999999996,0.5283134999999994,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
194908,194908,3346236752920560768,87.58174625246701,0.016098155,12.697904386456278,0.013819753,4.742395178805761,0.01656221,9.225545,-4.650282290487491,0.020949923,-7.967782352409746,0.016147623,-0.4497959,0.14267574,-0.34593266,0.3675494,-0.3087609,0.31289744,-0.5240693,0.1638876,-0.014678358,-0.46538454,0.033389356,1.07503,81713.73698402934,167.16045,13.40663,30749.341846620984,250.09814,14.118953,74203.02065717182,427.53946,12.571841,16.21876,3.2903714,194.5434431859896,-7.385504067148742,1.0,-202.4139723210222,-52.51160789749844,-27.105428608531184,-4.496757042619442,2.5889247588259914,-13.424902567743228,-8.202389236623771,-10.029087063049207,6.786618702263869,1.5471120000000005,0.8347890000000007,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
194929,194929,3346245682154556800,86.90939424897896,0.10103993,12.414569815696565,0.07984786,4.7631942846131485,0.115499325,8.858252,-0.2868265415467679,0.12881136,-8.853607089937002,0.082919076,0.01721836,0.12064979,-0.018807003,-0.086994894,-0.22921814,-0.10353864,-0.6167882,0.062326152,0.26048347,-0.03341457,0.17837676,1.1424024,2091.36883575104,3.5440502,17.38629,303.6591541944702,10.34458,19.132576,2898.21758886749,13.630411,16.092567,,,194.45849317556804,-8.095351882490828,1.0,-201.2681781325908,-51.895984796820834,-29.56437707682856,-0.3285895517700825,1.6697392738683692,,,,10.775781480951377,3.0400090000000013,1.293723,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
194952,194952,3346256058797658496,87.13266975755089,0.020375015,12.599344105545374,0.015360437,4.96868863634709,0.024032729,4.766055,2.118247811263992,0.027240656,-4.26946212027241,0.02009227,-0.1741393,0.039502647,0.06596191,-0.08522566,-0.28007892,-0.02189967,-0.4129714,-0.09038397,0.37009558,-0.33357328,0.039849263,0.8855513,8109591.9844565345,2540.4812,8.414869,5133152.104087235,2813.4456,8.562582,4394000.145913297,1598.4879,8.140745,12.681588,0.20851013,194.4078201864189,-7.814038991324891,1.0,-193.1205294982413,-49.61304304476395,-27.36301143420035,2.0425021548619244,6.455069499958067,-11.000397190012915,-7.5106963634154,-2.0198750273543933,1.8960779123318725,0.421837,0.2741239999999987,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
