ra,dec,parallax,pmra,pmdec,radial_velocity,radial_velocity_error,X,Y,Z,v_a_lsr,v_d_lsr,distance,SigMA_label,labels_final,ra_scaled,dec_scaled,parallax_scaled,pmra_scaled,pmdec_scaled,cluster_label
166.74353639250825,-58.19186548032853,2.2118572864628803,-10.553479043033809,5.18663483085339,,,150.89469953309072,-425.9119695216519,15.234573276198326,-6.288746310967761,12.321286222114631,452.1087350979876,5,5,-0.29090713030938486,0.44405074699676983,1.3864647333085525,-0.0266209264789747,0.8540504290085298,3
167.2148389117704,-58.6210879430162,2.0936360360992614,-10.49385836051546,4.865673449982343,6.23338,2.86275,162.53609228534873,-448.9265869904499,13.599205027166866,-7.407044289046616,12.280176312849228,477.63793837974856,5,5,-0.22582489930639935,0.22455061853379873,0.20036896156285125,-0.017274271130347612,0.7660100173104036,3
166.42775373669136,-57.86086710290078,2.013997062470279,-10.560264631919908,5.556745612610045,,,163.37130696143177,-468.5015478536184,18.79480971197024,-8.543425130970796,14.252117178699786,496.5250539012428,5,5,-0.3345136015516463,0.6133200483084653,-0.5986367129412664,-0.027684694251782903,0.9555726293160576,3
166.73819682731752,-58.17650063472383,2.136853741391387,-10.21891958320641,5.000260966331919,,,156.1235881719142,-440.8815711443177,15.875683274538252,-6.340727197455818,12.298740903993028,467.977747203635,5,5,-0.29164447161564866,0.4519081772974288,0.633965606445881,0.02582751645300951,0.8029276686386972,3
167.17501928124145,-58.65042193032783,2.030766943217217,-9.999939208688524,4.8329779481377715,,,167.50769941841082,-462.855419643261,13.719036241342057,-6.991636867042861,12.531365781887333,492.4247971142186,5,5,-0.23132359767235952,0.20954950712197715,-0.43038705743987266,0.06015677942483291,0.7570415693455396,3
166.35308889288956,-57.905525528779584,2.0382951855648925,-10.35885805502961,5.02955423672733,,,161.27850987295574,-462.98648836744513,18.08519674300396,-7.782709347648425,12.84616236088662,490.6060746657066,5,5,-0.3448240803068159,0.5904821703559189,-0.3548573503035433,0.0038895477666817616,0.8109628770447599,3
166.69757172983373,-58.167269045134454,2.1429388105794924,-9.775959338401396,5.341575742786913,-5.550346,5.1236577,155.50113661266786,-439.69301278427906,15.831298961057175,-5.298578195727716,13.013661997051312,466.64888192938207,5,5,-0.2972543970263986,0.45662912104323644,0.6950161774100091,0.09526980671967676,0.8965510614475178,3
167.14544380164963,-58.62813640567115,1.9667883065342069,-10.868761927070413,4.775435116610223,1.0888053,2.2302032,172.7651192419184,-477.97728296841734,14.294951143058112,-9.846537308781931,12.755383446928748,508.4431286670393,5,5,-0.2354076797982769,0.22094610434192663,-1.072274960150851,-0.07604740618263132,0.7412574442766213,3
166.7026934223439,-58.15717126818432,2.0883986401953933,-10.508602313949272,5.056133977655162,,,159.54953313166848,-451.1772901771664,16.33117451574459,-7.526115839596633,12.676904598411664,478.8357839126148,5,5,-0.2965471417891551,0.4617930244509605,0.14782296735766853,-0.019585661161476996,0.8182537583581602,3
167.14040916569962,-58.600652527135075,2.1335331680770655,-10.6562697127076,5.237166578131637,,,159.16056184167334,-440.65222318649137,13.376746599886111,-7.327281955277515,12.884125465003,468.70609511137394,5,5,-0.23610291338291278,0.23500108839740652,0.6006508008946433,-0.04273528347580757,0.86791139826947,3
166.71517552394496,-58.13316513857767,2.060940005102062,-10.740818062640878,4.562901870935543,,,161.64602935493133,-457.1912200359856,16.75751933268358,-8.3774064356693,11.701508297974344,485.21548299533254,5,5,-0.2948234866279772,0.47406952204981445,-0.127665330067167,-0.05598981619401783,0.6829591082028009,3
167.10057612097503,-58.68071622245994,2.114151705802859,-8.792430302689095,4.5374345480951845,,,160.71797638598508,-444.6763686691325,12.823914751332383,-3.367126581564421,11.401588544156436,473.0029530308684,5,5,-0.24160346411702807,0.1940573053088301,0.4061995462938072,0.24945634960840277,0.6759733656139906,3
167.0609968092879,-58.638873496682834,2.163996108026082,-10.60105790395302,4.96580695527017,,,156.74689865693333,-434.52392562093223,12.775305739443883,-6.877006844947863,12.101503013015114,462.1080399780217,5,5,-0.2470689768204057,0.215455262036923,0.9062808306679598,-0.03407980142149606,0.7934768577333601,3
166.76109520136436,-58.13055464515328,1.9483459325519232,-10.715738793605894,5.080977464705629,,,171.16595835416803,-483.54504523987623,17.83252746194188,-9.741723071073524,13.58000654372475,513.2558768402131,5,5,-0.2884824319311552,0.4754045026060887,-1.257304485164834,-0.05205817243946411,0.8250683814196772,3
167.0835082762334,-58.64091294506528,2.040401910233514,-10.265361435303758,4.915772569161992,-3.5649986,4.923871,166.3346466923498,-460.8102978910431,13.571871749141843,-7.502635532882642,12.649400505036237,490.0995215621783,5,5,-0.24396036519181333,0.2144123082755152,-0.33372090305739505,0.01854688887595636,0.7797523157337204,3
167.08297857488617,-58.64074966599004,1.9989154627883303,-9.918662002592768,4.945956576502412,2.5548396,6.605075,169.78422538190915,-470.3751060613418,13.853931325056037,-7.175441793551902,12.95790820612685,500.2712814103096,5,5,-0.24403351172516344,0.21449580758206518,-0.7499481020434875,0.07289849926077359,0.7880318552401182,3
167.0389437591762,-58.6485055894876,2.0659912542518555,-10.805785069734402,4.369481909477191,,,164.12919236229567,-455.15906004628977,13.268785863844732,-8.44949246576224,11.242607696221512,484.02915450003866,5,5,-0.2501142856041091,0.210529504902093,-0.07698691785128674,-0.0661746077577189,0.6299035879678893,3
166.35945776445945,-57.85982563557996,2.0606923831618276,-10.405606004070426,5.564822907363791,,,159.40069887382305,-457.9834317171517,18.254955842978145,-7.628060454951902,13.957997727772176,485.27378864071306,5,5,-0.34394460193825366,0.6138526444109106,-0.13014968322195114,-0.0034390662223516256,0.9577882490071151,3
167.0416634494659,-58.62621610185815,2.0809971642507588,-10.77057293490542,4.923968136164227,,,162.8861144217829,-451.8932241833423,13.349956534654783,-8.190354159353737,12.437018747458898,480.5388576106203,5,5,-0.24973872319046533,0.2219281287471789,0.0735650882064412,-0.06065444806758803,0.782000377762299,3
166.3858600952732,-57.843431816390975,2.160369342210617,-10.540517143091366,4.709654330533816,,,152.09275157630842,-436.82970529540313,17.579204254509513,-6.818235360627282,11.499414543625871,462.8838136430603,5,5,-0.34029870037225524,0.6222362816405381,0.8698940424585313,-0.0245889066109009,0.7232136301819904,3
166.57981307519097,-57.55691226571885,2.197841857950791,-10.776528255417553,5.116843520697062,,,149.33084201667447,-429.3367268440011,19.69271751817353,-6.922629275883675,12.286217715028725,454.9917895058989,5,5,-0.3135157061661392,0.7687595502175789,1.2458500769226377,-0.0615880557682443,0.8349065193504908,3
167.08902196004016,-58.576678901881536,2.102173445713064,-10.503252947126876,5.4734187938653145,7.67158,1.2671546,161.26864528374642,-447.31887062782926,13.673817886587148,-7.338002925441989,13.581109864571385,475.69814091186794,5,5,-0.24319897982143515,0.24726096359108707,0.2860234899445642,-0.018747048017339923,0.9327158999242787,3
166.57719255162618,-58.20535518079019,2.1232994312737636,-10.126984613319076,4.908671777532152,,,156.60889853798523,-443.8941608769708,15.48495275358912,-6.288609955766413,12.122261846655972,470.9651334480421,5,5,-0.3138775746328285,0.4371522474035265,0.49797728057388296,0.040240039787657444,0.7778045529942371,3
166.59902505210945,-58.205199409209165,1.9013306723873968,-10.569086504761447,4.88294143436809,,,174.98254345402557,-495.68265553845646,17.33563594212117,-10.029243168565964,13.342822571328174,525.9474401390447,5,5,-0.31086272157825656,0.43723190745168056,-1.7290014188138265,-0.029067687560420406,0.7707466633529653,3
166.59212785236707,-58.19970032446077,2.026019943587131,-10.91337831815057,5.297612861505284,,,164.16834745077793,-465.19120604412853,16.299918493031058,-9.213418087703172,13.562871645937884,493.57855689686306,5,5,-0.3118151568582763,0.44004408508363146,-0.47801298063393416,-0.08304185865635905,0.8844919465566036,3
167.06574807416487,-58.597354543717834,2.2177258184253894,-9.65157092656467,5.020454200754819,,,152.84419265250267,-424.0252702342607,12.774444949346927,-4.284577566333653,11.961387672944811,450.912367837252,5,5,-0.24641287398699926,0.23668764454644917,1.4453428193182793,0.11477001311941347,0.8084667171911558,3
167.02639302557657,-58.583837172891585,2.1475560931268385,-10.628158224093731,6.016184966935736,,,157.65328009179564,-437.9454943276885,13.22846683893171,-7.116346188991271,14.50218124034054,465.64557880488303,5,5,-0.25184741816759815,0.24360029449087323,0.7413406688996349,-0.03832828267822659,1.0815978532709807,3
167.07393708670102,-58.56069969646786,2.160634982917579,-10.737198860263511,5.4953287139384965,,,156.80204806815337,-435.2497547702006,13.398202804110449,-7.211177870347357,13.293646400113987,462.82690408431046,5,5,-0.24528205209706244,0.255432571430705,0.8725591751513588,-0.05542243863594023,0.9387258391209542,3
167.04385364855722,-58.56510685109537,2.080964014646539,-10.514688294518624,4.5948175441005255,6.0701556,4.054896,162.7054798345194,-451.9521167480097,13.826124974570428,-7.607725270113199,11.695968107220407,480.5465125593988,5,5,-0.2494362782906849,0.25317879607878546,0.07323250328385517,-0.020539752266064287,0.6917136474481215,3
166.63791066051974,-58.18114912941792,2.1017398609608415,-10.808979976109365,4.538604966937459,6.268463,13.03424,158.36786896533093,-448.3835991539139,15.933072924629164,-8.05558568643978,11.417906373003529,475.7962764920085,5,5,-0.3054930024576976,0.44953098301891264,0.28167340026337295,-0.06667546899406458,0.676294414073009,3
167.0271561159925,-58.5517541543445,2.0978922200364973,-10.179422545844943,4.539894236960144,,,161.2884758338352,-448.34043633599134,13.788816463134712,-6.657711638539374,11.485095860674392,476.6689110380526,5,5,-0.25174204290500807,0.2600072333273647,0.24307060577825565,0.0320194146318986,0.6766480636718462,3
166.60199893117303,-58.16431966488111,2.1303419854431485,-10.716291325498418,5.318646506055211,,,156.0551942213314,-442.42703003903154,15.784774229502633,-7.523895577293823,13.009766360920691,469.40820151558086,5,5,-0.31045205820116806,0.45813740497702854,0.5686341523029944,-0.05214479213166495,0.8902615214526926,3
166.60333716529053,-58.15974945961279,2.0417114075576177,-10.31362703085691,4.798119501484208,,,162.8198291821392,-461.6348215417493,16.508254490341603,-7.6240704658107585,12.31589332996062,489.78518526094865,5,5,-0.31026726126414467,0.4604745628163863,-0.32058291615187284,0.010980355455398648,0.7474798208691086,3
167.19066120439263,-58.598705710087245,2.0156916951403305,-9.495422861069102,5.256538537582257,,,168.6549706246653,-466.3420074226197,14.261799594723508,-5.978928451242726,13.622467931107954,496.1076152721763,5,5,-0.22916360231003957,0.23599667140910843,-0.5816347218573622,0.13924913831380845,0.8732251692932718,3
167.1778146315943,-58.58271673533977,2.153417000225717,-10.004876261464458,5.766891140321282,,,157.77330585788735,-436.54768336558624,13.448248208920171,-5.672835713514636,13.954266856642104,464.37824160168793,5,5,-0.2309375873499817,0.24417327518954746,0.800142255815631,0.0593828042070812,1.0132160091083777,3
167.1589868047916,-58.578265421999305,2.224858126263202,-10.681143607997337,5.325248424677911,,,152.62763627284625,-422.5586023809621,13.018912066932376,-6.407470453231766,12.601621248326168,449.4668618171923,5,5,-0.23353752459448301,0.2464496328711644,1.5169001759119416,-0.046634731060619466,0.892072442230646,3
167.17046841116792,-58.58537829573454,2.2058373502483923,-10.811592666689384,4.0086782879051714,,,154.0055835917625,-426.1809839457561,13.097552000006946,-6.8834832534369585,9.871938235171807,453.342582075416,5,5,-0.23195202795924555,0.24281217948894995,1.3260676315335211,-0.06708505703218419,0.5309343621402566,3
167.21101418597263,-58.57638445995086,2.154301603194113,-10.235474359253876,5.335717959246175,7.7265944,2.9282885,157.81057892201702,-436.3283943178985,13.544088362720077,-6.1695680024216255,13.009188819569452,464.1875578226059,5,5,-0.22635305622837842,0.2474115382865581,0.8090173424625857,0.023232246161668097,0.8949442585568851,3
166.47265282844526,-58.13781826709596,2.0899634600724575,-10.7755442222436,4.627303620737038,,,158.49406581149196,-451.1783936584555,16.068017027651837,-8.125845969941935,11.642542226950802,478.4772648443006,5,5,-0.3283134796725472,0.47168995807936337,0.1635225664908255,-0.061433790192271964,0.700624649618456,3
166.41496697154227,-58.15510871776925,2.2548528437057533,-10.536502583497724,6.27282067112083,,,146.75222309041598,-418.2462308832369,14.67690414449824,-5.839081298306678,14.318215891271391,443.4879210816007,5,5,-0.33627932774491304,0.4628477923636975,1.8178326006993009,-0.023959549426223397,1.1519935905761238,3
166.45937193160495,-58.13955047174695,2.104229805548652,-10.510427990475431,6.152748119248601,,,157.3748888313431,-448.1364321720548,15.922886864089184,-7.363584386966875,15.004506432789778,475.2332646192427,5,5,-0.33014744058037615,0.4708041257279155,0.3066546345034045,-0.019871870049858006,1.1190574258830797,3
167.27004782538202,-58.533454975189215,2.071104008069075,-11.876846828896705,4.3657964980294865,5.568873,4.3453555,164.2398263398457,-453.8097990446417,14.52177091918542,-10.828282614577516,11.28082654446854,482.83427394470493,5,5,-0.2182010926806261,0.2693652528266256,-0.025691438688881314,-0.23408353964395548,0.628892671513541,3
166.40717047418505,-57.81278401635545,2.2654700802280714,-10.773819747440234,5.367239976220166,,,145.02090820350227,-416.5594439320767,17.01489207548676,-6.232268753447436,12.4051845019775,441.40949321181375,5,5,-0.33735594715872624,0.6379092639042836,1.924353715202932,-0.06116344656379218,0.9035908170444324,3
167.22089324212803,-58.55585861922617,1.944654022509268,-10.561787482168508,4.730115528857743,,,174.79518238404927,-483.3721531429833,15.191968479794491,-9.39265142348619,12.803786835348657,514.230289000024,5,5,-0.22498885597796675,0.2579082505221379,-1.294344855468736,-0.027923429466141694,0.7288261818210279,3
167.19736762072785,-58.53976457424218,2.153216404759132,-11.18550753355119,5.45798411965614,,,157.72991368697373,-436.5983275233105,13.80244977725769,-8.273166252969736,13.285768269324372,464.4215034725524,5,5,-0.22823751233747955,0.26613858618387176,0.7981297120976791,-0.125703194944469,0.9284821348896369,3
167.18411270670447,-58.54844515298132,2.0906880174686964,-9.627383234796616,4.832903308868985,11.723526,5.4691434,162.42438345756753,-449.6672175613932,14.126162630103332,-5.477408367394885,12.223460241709786,478.311441805053,5,5,-0.23006788527447272,0.2616994239451474,0.17079194032524816,0.11856188548795354,0.7570210956301816,3
166.46021623961855,-58.08447930964391,2.1094982370726503,-10.521518878757144,5.287297751384001,,,156.8100968755807,-447.062392966526,16.302742111094865,-7.32932702984044,13.032577212194164,474.0463786249471,5,5,-0.3300308499683322,0.49896697415045616,0.3595120043512642,-0.021610573900613002,0.8816624891953326,3
166.94620096402625,-57.675003932903806,2.105899223815699,-10.985545640945093,5.477282285237626,1.7851216,3.4248154,157.62854255652056,-447.4710051998729,20.28958069302827,-8.388973837706489,13.652017547301586,474.85653097306835,5,5,-0.26292115119706333,0.7083686378799686,0.3234036533281008,-0.09435543416576274,0.9337756640930625,3
167.1262892723044,-58.56513772224644,2.136732201607192,-10.220169461581548,5.1678773843318275,,,158.76227585718607,-440.042772028247,13.600935302798916,-6.32502375630881,12.714211817201932,468.00436631592254,5,5,-0.2380527314427096,0.2531630088770093,0.6327462163304081,0.02563157467732592,0.8489052202308187,3
167.11287499776134,-58.55898598806928,2.042349488041114,-10.89875886462459,5.278048150476814,,,166.02788635956458,-460.4032984324155,14.254824415691632,-8.948591558093687,13.497312237528238,489.63216425761374,5,5,-0.23990511049622298,0.2563089449813344,-0.31418115199204094,-0.08074998631070848,0.8791253033516586,3
167.07309134331857,-58.55838459247893,2.0339724932368046,-10.860372517406413,4.646121874997722,,,166.55596523307332,-462.35759121135345,14.249396981814382,-8.965307476282874,12.065365987235571,491.6487333654297,5,5,-0.2453988409193934,0.25661649274692094,-0.3982262630593541,-0.07473220955294302,0.7057865380925596,3
166.67126284596333,-57.43673257789132,2.080587391700138,-10.458898667675122,4.869696149915995,1.2667564,7.0966854,157.71361765217452,-453.4928703979965,21.890467515198505,-7.504063275353811,12.382963392386976,480.63349993813847,5,5,-0.3008873944908819,0.8302182556907315,0.06945390271166976,-0.011793686436068882,0.7671134527372317,3
166.6284958383391,-58.0986682122412,2.164414692400142,-10.477996745074648,5.532807664891305,,,153.4936882658544,-435.4799547293498,16.0670215837652,-6.625204864386755,13.307626551088967,462.0186711498847,5,5,-0.30679309657340914,0.49171090949029866,0.9104804238431665,-0.014787666708264579,0.9490063976820629,3
167.08593258688256,-58.53927520830433,2.0152051060330627,-9.840489370065905,5.029647467863741,,,168.0953927813734,-466.66226274542487,14.557086782321791,-6.8012645852755185,13.074037051288723,496.2274048463995,5,5,-0.24362559179416907,0.2663888430915598,-0.586516596147583,0.08515351921460602,0.8109884505502404,3
167.04317230275072,-58.534940187719634,2.063763412986784,-8.827396686437066,4.4347682508598645,,,163.96357982384848,-455.7469951454489,14.175257814108631,-3.931681451436836,11.419379518806204,484.55166600358945,5,5,-0.24953036542868887,0.2686057298063708,-0.09933850943481573,0.24397471598940584,0.6478117747970839,3
167.0606600311406,-58.53844514875921,2.2611172294529673,-10.241517055042427,5.129387421152696,,,149.72353946105991,-415.94308303813926,12.940389454222244,-5.125759137997509,11.990345441524006,442.25924555089534,5,5,-0.24711548256201232,0.2668133273453558,1.8806822273484969,0.022284940754776685,0.8383473387955507,3
167.03629713609354,-58.52649115195226,2.0892461338176997,-10.269801991490535,5.192787821121589,,,161.91141011713884,-450.20535360790905,14.055769600043934,-6.957510291914564,13.014507211452788,478.6415462560605,5,5,-0.25047975815688217,0.2729264832560267,0.15632574159586435,0.017850748770192756,0.8557382077528656,3
167.05228929984847,-58.5278166337007,2.1072173620812973,-10.127317591856228,4.782951580984903,5.397279,2.8984034,160.5943839965301,-446.34233533414994,13.95258280279726,-6.437437342353616,11.995756812715063,474.55949158102067,5,5,-0.2482713980204557,0.27224864498018897,0.33662833348157406,0.04018783918387717,0.7433192269629533,3
167.07561726305627,-58.52632388859118,2.1075257612978784,-9.6317837208598,5.265596821076317,,,160.6533640027762,-446.2457558027538,14.000995536175228,-5.318323437959724,13.085671680225149,474.49004817106936,5,5,-0.24505003630845734,0.2730120200870068,0.3397224557791428,0.11787202712233742,0.875709876350336,3
166.33721279567803,-57.7048344504278,2.1780758226915773,-10.792317891355998,4.823236474218481,,,150.24725319439594,-433.45146566451905,18.37212551592438,-7.180857895023542,11.66935252818316,459.12083940413095,5,5,-0.3470164127979817,0.6931136058212224,1.047540460224959,-0.06406337605917727,0.7543694616543483,3
167.1366874890668,-58.528653881694,2.107913785404131,-10.519022303454497,5.495906644802661,2.5762043,2.099662,160.8589943360304,-446.0762116453512,14.08272311462132,-7.30658145798686,13.615988525480187,474.402704192325,5,5,-0.2366168402312475,0.2718204846249898,0.3436154424490186,-0.021219189100572248,0.9388843668262999,3
167.15174704331113,-58.53324367356377,2.1723980276527666,-10.267480050023892,5.558982022807472,,,156.1524456322442,-432.8108038239193,13.655093312962473,-6.054735058704904,13.3898114816657,460.3208009171691,5,5,-0.23453726427297156,0.26947331039108746,0.9905760086761995,0.01821475645530646,0.9561860815450236,3
167.14208306210446,-58.52118742098654,2.092619385744697,-10.294026226946318,4.429767714224839,,,162.03174923528186,-449.3354136288375,14.252136167375504,-6.969518701801265,11.293461905506616,477.8699876395017,5,5,-0.23587176479354108,0.27563875889280864,0.19016906363262598,0.014053147496179872,0.6464401166154534,3
166.64656593850643,-58.078640896590834,2.3030235544845294,-10.068187512413818,4.842342137871335,,,144.260065131758,-409.2625196578565,15.267931301879546,-4.399534978568621,11.164097928919736,434.21179868211266,5,5,-0.30429779390628414,0.5019526809262518,2.301121994111723,0.04945758333876938,0.7596101871559593,3
166.2383390824027,-57.8326857141304,2.018949820548579,-10.112943039260498,5.358866325938199,7.2558093,3.6767244,162.1253580600655,-467.6510307004546,18.625692634309292,-7.442354802454664,13.713526309942814,495.3070105171237,5,5,-0.36066989773496555,0.627731732209231,-0.5489464466221178,0.042441318735401044,0.9012939063811004,3
167.15216238471638,-58.48659323999559,2.0673810915229107,-10.322487935780996,4.807233864777449,,,163.93932391622596,-454.83707304188835,14.712548121194883,-7.318957653746288,12.2884876361042,483.70375645806183,5,5,-0.23447990972005403,0.29332988140311955,-0.06304289251283962,0.009591243138931983,0.7499799107382559,3
166.1712851760463,-57.831388763161414,2.111344369569834,-10.158893790382487,6.301639777827973,,,154.7722357217386,-447.2799224445315,17.702609840006446,-6.510074709775299,15.263676314739609,473.6318785380048,5,5,-0.36992938107057605,0.6283949801262199,0.37803397009141015,0.03523768040711461,1.1598987348410923,3
166.15813885423364,-57.80203971071991,2.0269395292735974,-10.184935159193175,5.0884226147761416,,,161.0668587216001,-465.9490771892834,18.647109739555813,-7.521505100910805,13.016217441412849,493.3546292613742,5,5,-0.3717447584939564,0.6434037956966766,-0.4687869177127497,0.031155209546351134,0.8271106024357489,3
167.08094850159372,-58.48186589481893,2.0417740220642413,-10.405541255183651,5.076271336272624,,,165.70546200271332,-460.64860753904463,14.811310302500328,-7.812197845358344,13.034666381267025,489.7701651571589,5,5,-0.2443138448309121,0.29574739903970476,-0.31995471435796724,-0.003428915625221077,0.8237774800544675,3
167.06545736245886,-58.45409894984585,2.1151742738871353,-10.867128753187474,5.706403906780373,,,159.81177532912926,-444.7088637675328,14.482585421365467,-8.009114517998771,14.037800847536973,472.7742826420928,5,5,-0.2464530184072662,0.30994714047553573,0.4164588159035587,-0.07579137567839304,0.9966242281004257,3
166.98341427777257,-58.62086062167106,1.9546050550800416,-10.668657187589842,5.807861472375041,,,173.16724222083647,-481.2067887241031,14.15219397574095,-9.53265807604583,15.292544327329065,511.6123062308614,5,5,-0.2577823594812537,0.22466686842469982,-1.1945076635899876,-0.04467725148881149,1.0244542611735727,3
166.9961843255089,-58.61403018109218,2.3368988127259236,-10.647753083176612,5.552457714655296,,,144.86256934556752,-402.47555392684535,11.90330908172807,-5.256790212043831,12.474176479119595,427.91754377825606,5,5,-0.25601894179786056,0.228159888280033,2.6409872928065843,-0.04140014275624968,0.9543964494895903,3
166.9810302204169,-58.60864337771359,2.0909777815116755,-10.945413579585754,5.344607203538469,,,161.82622821011554,-449.83697598049207,13.319094794006231,-8.472690074915059,13.32466380296778,478.2451582422117,5,5,-0.2581115742959527,0.23091464632834618,0.17369909876862732,-0.08806398411669199,0.8973825977896454,3
166.97630799064476,-58.60161215550768,2.131937181093018,-10.197892684047892,4.1794880848357465,-1.3675926,2.498372,158.67823807170316,-441.2072418435315,13.108397298670416,-6.334037107612445,10.500948690781172,469.056972629612,5,5,-0.2587636676676598,0.2345103439248441,0.5846385069312702,0.029123875554979424,0.5777878645866554,3
166.94767208534898,-58.59239972626363,2.2484612185039725,-10.413122010628028,5.106243608591734,11.052464,3.5221107,150.32813275054508,-418.3871148513153,12.449903876612453,-5.614128611542486,11.96747276838274,444.7486093023904,5,5,-0.26271800384722593,0.23922148925927827,1.7537064000112013,-0.00461734060507615,0.831998940179488,3
166.88149182319376,-58.58273840620535,2.134116068517629,-10.654399086170018,5.833962535382299,,,158.10950854497963,-440.903292165165,13.079869344885156,-7.3297452048926095,14.145926022211867,468.57807536897775,5,5,-0.2718568455325359,0.2441621929229098,0.6064989521007471,-0.04244202783373427,1.0316138400820427,3
166.57838279704131,-58.03193407557509,1.890040875652721,-11.184849176695993,5.663710384857426,,,175.3293676972983,-498.8374787038333,18.86912617300357,-11.73214731515928,15.391814652135796,529.089086316534,5,5,-0.31371321347647596,0.5258380879220955,-1.8422702273375127,-0.12559998521318083,0.9849133012694827,3
166.98533420635806,-58.56689274863701,2.1180244826519923,-10.99553015916024,5.384933800982944,,,159.6468801695338,-444.123531171299,13.473071895911456,-8.267766059613098,13.266744627052947,472.13807403580785,5,5,-0.25751723627354,0.25226550571332673,0.44505452567816745,-0.09592069384809436,0.9084442720376841,3
166.97628163185897,-58.55006973527611,2.0895092055324667,-11.034152013825564,4.877492117604178,,,161.73886439746346,-450.2121103890675,13.771037667641124,-8.691692127407203,12.280003304896663,478.5812847113882,5,5,-0.2587673075560872,0.2608686286037952,0.15896509998186695,-0.10197539079609488,0.7692519037963287,3
166.9642811840354,-58.5516025999855,1.890225860814408,-10.943412400027864,5.8906138466016555,,,178.7461167386243,-497.694325401634,15.187394652397566,-11.10394303376925,15.984298834262765,529.0373075147473,5,5,-0.260424451079562,0.26008473672982263,-1.8404142994274468,-0.08775026185072225,1.0471534191723841,3
166.5720609052047,-58.0251210728145,2.0835848646651955,-9.044532577420258,6.152583991282514,,,158.9970072959139,-452.51512589449703,17.157735150354217,-4.257090751945997,15.183920971422724,479.94205417723015,5,5,-0.31458620440708024,0.5293221902493676,0.09952709174360393,0.20993461025575574,1.119012405221509,3
166.56367408046196,-58.02148848702569,2.0835601752801796,-9.946687830687065,5.327068804577716,5.5248957,4.066925,158.95515411511482,-452.53534968801074,17.171215662458504,-6.31034060644979,13.304348652532164,479.9477413055893,5,5,-0.31574434221237424,0.5311798587467318,0.09927938690979113,0.06850492734927045,0.89257177643525,3
166.97343094229723,-58.52511104444263,1.9052453695383929,-11.153748067000496,5.323839867134855,,,177.28380115043154,-493.78259333267226,15.308164357302774,-11.410463894639204,14.463360145228688,524.8667788350443,5,5,-0.2591609596775853,0.27363225660665375,-1.6897258594352886,-0.12072430548250697,0.8916860718029809,3
166.91564513849414,-58.539650609433544,2.1224577936901285,-10.399989814671798,4.632809529037132,,,158.9713028791955,-443.3159516153436,13.534952400321917,-6.8897769166157445,11.54835283138748,471.15188955601747,5,5,-0.26714060943140633,0.26619686666150266,0.489533259078412,-0.002558623656712827,0.702134932357759,3
166.9197438664456,-58.501203925416135,1.899750493203917,-9.501454364341994,4.76329941205922,-2.1774821,4.9310083,177.49174933831046,-495.31698467444113,15.454491387872002,-7.370476157607189,13.09304806228713,526.3849140070528,5,5,-0.26657461551358724,0.28585812117263304,-1.744855115525384,0.138303587542757,0.7379285938647195,3
166.86485793232976,-58.549566474019294,2.216103403038643,-10.327610950529442,5.423794571513452,,,152.10287197663425,-424.641499940302,12.809779249806589,-5.755997926679453,12.78944293145658,451.24248201994334,5,5,-0.27415382185548043,0.26112599144037674,1.4290653732219432,0.00878811490931274,0.9191038667438362,3
166.8545578178956,-58.12537753293625,2.116130155978012,-10.212914730206212,5.220348550142203,8.292038,4.9611444,157.92954281661662,-445.0795139850849,16.61698633727317,-6.543281126416702,12.935337454328904,472.5607246676327,5,5,-0.2755761661026756,0.4780520266652687,0.426049035113633,0.026768889296145938,0.8632981762546531,3
166.77124608279917,-58.52799575139711,1.9380246935230363,-10.03288485460059,5.379322433724864,,,173.47454965582023,-485.7332375012488,14.654612368760874,-8.209766559899494,14.325479602890262,515.9892974233218,5,5,-0.28708069528977564,0.27215704595919493,-1.3608559019675346,0.05499193419711807,0.9069050616745867,3
166.78743857756913,-58.53491729628788,2.1238949423195987,-10.53940805542011,5.97392313092389,0.55911636,3.1798613,158.37452257298878,-443.1965239987187,13.346989907598797,-7.191817911859603,14.504124277653531,470.8330812765419,5,5,-0.28484467141537867,0.26861743625849677,0.5039519520590887,-0.02441503640719339,1.0700053388335615,3
166.7892695002193,-58.5269949773736,2.0983281136074585,-10.731501788697283,5.267145943502156,-0.20321113,3.0453475,160.28621704382277,-448.60110774141,13.573341232732645,-7.912315872081996,13.071353194354694,476.56989081692944,5,5,-0.28459183904976204,0.27266883191127966,0.2474438594856729,-0.05452931628012671,0.8761348040340702,3
166.8257093273098,-58.072584573821594,1.9919779791328736,-10.120731221631448,5.3250930298823915,,,167.48202295394816,-472.9085218079526,18.02604266151412,-7.751318219476269,13.913461826910376,502.0135817140455,5,5,-0.27955985821476503,0.50504982457884,-0.8195508173335333,0.041220375711289885,0.8920298170969425,3
166.9232495738127,-58.10611395637307,2.2508210893450835,-10.774784092704763,5.762026210950451,,,148.66522287934666,-418.37014369247055,15.869723589104524,-6.354053294301481,13.395537727563315,444.28231312288256,5,5,-0.26609051189145433,0.4879032294746387,1.7773826241916986,-0.06131462569230794,1.0118815482971493,3
